subj_id;img_id;likert;resp_time;order
s-455;im-063;5;5318;19
s-455;im-302;5;3604;20
s-455;im-232;5;4740;21
s-455;im-168;7;3865;22
s-455;im-207;3;7507;23
s-455;im-188;6;4223;24
s-455;im-246;2;4426;25
s-455;im-047;6;4397;26
s-455;im-123;1;5184;27
s-455;im-266;1;4144;28
s-455;im-057;3;3724;29
s-455;im-095;4;4409;30
s-455;im-165;5;4574;31
s-455;im-067;6;3955;32
s-455;im-009;7;3363;33
s-455;im-132;2;5611;34
s-456;im-155;7;5926;1
s-456;im-058;5;5984;2
s-456;im-218;3;6056;3
s-456;im-303;7;6494;4
s-456;im-301;1;4893;5
s-456;im-239;2;5898;6
s-456;im-265;3;4816;7
s-456;im-143;5;3965;8
s-456;im-093;-1;4452;9
s-456;im-302;3;5716;10
s-456;im-026;7;4267;11
s-456;im-109;1;4511;12
s-456;im-005;1;4646;13
s-456;im-205;5;6071;14
s-456;im-041;6;4660;15
s-456;im-028;3;4309;16
s-456;im-082;3;6486;17
s-456;im-083;7;5174;18
s-456;im-298;3;3766;19
s-456;im-195;6;4344;20
s-456;im-169;6;4374;21
s-456;im-220;3;3489;22
s-456;im-046;3;4859;23
s-456;im-158;3;5854;24
s-456;im-159;5;5700;25
s-456;im-040;7;4384;26
s-456;im-304;7;4627;27
s-456;im-278;5;6320;28
s-456;im-258;2;6306;29
s-456;im-236;6;5707;30
s-456;im-030;5;6042;31
s-456;im-137;3;5580;32
s-456;im-024;3;4180;33
s-456;im-267;3;5072;34
s-457;im-304;7;4490;1
s-457;im-229;2;9905;2
s-457;im-209;1;6250;3
s-457;im-157;7;4514;4
s-457;im-234;2;9860;5
s-457;im-194;7;5598;6
s-457;im-122;1;8292;7
s-457;im-028;1;5025;8
s-457;im-049;5;7583;9
s-457;im-259;1;4010;10
s-457;im-225;1;4062;11
s-457;im-291;1;4653;12
s-457;im-015;1;5845;13
s-457;im-262;7;4304;14
s-457;im-150;7;3445;15
s-457;im-036;1;3699;16
s-457;im-099;2;4929;17
s-457;im-163;1;4379;18
s-457;im-129;1;2893;19
s-457;im-098;1;4755;20
s-457;im-021;5;7122;21
s-457;im-040;7;3703;22
s-457;im-302;1;4836;23
s-457;im-243;1;2994;24
s-457;im-252;1;3043;25
s-457;im-035;7;4725;26
s-457;im-106;7;3589;27
s-457;im-256;1;3300;28
s-457;im-303;7;3273;29
s-457;im-155;7;3243;30
s-457;im-301;1;3368;31
s-457;im-151;1;3304;32
s-457;im-085;7;3448;33
s-457;im-142;1;2813;34
s-458;im-024;3;6832;1
s-458;im-031;6;6578;2
s-458;im-266;5;4116;3
s-458;im-140;2;7072;4
s-458;im-293;5;4697;5
s-458;im-248;5;4055;6
s-458;im-304;7;3603;7
s-458;im-254;1;4142;8
s-458;im-081;3;4160;9
s-458;im-094;6;3837;10
s-458;im-235;3;6872;11
s-458;im-187;3;4921;12
s-458;im-209;5;4018;13
s-458;im-302;7;4012;14
s-458;im-278;3;4086;15
s-458;im-301;6;4761;16
s-458;im-181;7;3869;17
s-458;im-019;6;4250;18
s-458;im-045;5;3959;19
s-458;im-214;2;3472;20
s-458;im-142;5;3457;21
s-458;im-168;7;3890;22
s-458;im-115;3;5257;23
s-458;im-303;7;4074;24
s-458;im-102;5;4363;25
s-458;im-023;2;3687;26
s-458;im-178;6;3871;27
s-458;im-170;5;4497;28
s-458;im-067;5;3667;29
s-458;im-240;3;3339;30
s-458;im-005;2;3928;31
s-458;im-139;1;4472;32
s-458;im-070;6;3191;33
s-458;im-253;3;4027;34
s-459;im-036;5;15376;1
s-459;im-214;1;2778;2
s-459;im-181;6;4234;3
s-459;im-011;2;3562;4
s-459;im-299;7;4045;5
s-459;im-088;5;5404;6
s-459;im-060;3;4340;7
s-459;im-188;7;3763;8
s-459;im-303;7;3626;9
s-459;im-174;5;5788;10
s-459;im-237;1;2477;11
s-459;im-241;3;4907;12
s-459;im-133;5;20043;13
s-459;im-268;6;3042;14
s-459;im-007;6;2010;15
s-459;im-001;3;3989;16
s-459;im-277;1;2191;17
s-459;im-027;2;7517;18
s-459;im-148;7;3665;19
s-459;im-221;5;11211;20
s-459;im-197;7;3266;21
s-459;im-035;7;2220;22
s-459;im-265;3;5546;23
s-459;im-304;7;1825;24
s-459;im-045;6;3046;25
s-459;im-089;1;2059;26
s-459;im-301;1;3689;27
s-459;im-084;-1;5769;28
s-459;im-274;1;2099;29
s-459;im-302;1;4004;30
s-459;im-215;6;2502;31
s-459;im-184;6;3099;32
s-459;im-033;7;2527;33
s-459;im-054;2;3206;34
s-460;im-271;5;7972;1
s-460;im-194;5;6671;2
s-460;im-085;6;5853;3
s-460;im-222;1;5336;4
s-460;im-244;5;6162;5
s-460;im-301;1;5558;6
s-460;im-266;1;5019;7
s-460;im-138;3;7522;8
s-460;im-225;2;4924;9
s-460;im-243;2;5643;10
s-460;im-164;5;4890;11
s-460;im-303;7;3746;12
s-460;im-093;5;3868;13
s-460;im-041;5;3474;14
s-460;im-272;5;5221;15
s-460;im-023;5;4130;16
s-460;im-299;2;5658;17
s-460;im-174;6;5935;18
s-460;im-042;2;4582;19
s-460;im-010;5;4047;20
s-460;im-251;2;3363;21
s-460;im-136;5;4699;22
s-460;im-304;7;4345;23
s-460;im-166;7;3693;24
s-460;im-088;3;4233;25
s-460;im-063;5;3055;26
s-460;im-094;5;3021;27
s-460;im-035;5;6316;28
s-460;im-302;1;3487;29
s-460;im-165;6;4930;30
s-460;im-074;5;2955;31
s-460;im-082;1;3683;32
s-460;im-212;5;3783;33
s-460;im-072;3;3289;34
s-461;im-066;7;6562;1
s-461;im-200;7;4289;2
s-461;im-205;5;6851;3
s-461;im-172;7;4044;4
s-461;im-303;7;2578;5
s-461;im-051;5;3791;6
s-461;im-134;7;4497;7
s-461;im-285;-1;4674;8
s-461;im-042;2;4790;9
s-461;im-302;7;4785;10
s-461;im-093;3;5090;11
s-461;im-094;5;4756;12
s-461;im-090;7;4589;13
s-461;im-249;6;4484;14
s-461;im-039;2;5621;15
s-461;im-280;1;3019;16
s-461;im-199;6;3911;17
s-461;im-284;2;3544;18
s-461;im-057;3;2973;19
s-461;im-281;-1;4827;20
s-461;im-033;3;4187;21
s-461;im-304;7;2334;22
s-461;im-301;1;5692;23
s-461;im-159;7;2996;24
s-461;im-136;6;3295;25
s-461;im-220;5;3255;26
s-461;im-181;2;2681;27
s-461;im-201;6;2692;28
s-461;im-020;6;2449;29
s-461;im-068;6;2166;30
s-461;im-224;2;2653;31
s-461;im-268;1;2917;32
s-461;im-014;1;3920;33
s-461;im-022;6;2757;34
s-462;im-122;7;4998;1
s-462;im-301;1;5901;2
s-462;im-304;3;7131;3
s-462;im-010;3;5689;4
s-462;im-072;6;5210;5
s-462;im-206;7;4961;6
s-462;im-080;3;5093;7
s-462;im-278;3;4135;8
s-462;im-074;7;4631;9
s-462;im-282;1;4771;10
s-462;im-157;7;4626;11
s-462;im-176;6;5769;12
s-462;im-036;5;6056;13
s-462;im-120;7;4235;14
s-462;im-147;7;4761;15
s-462;im-290;3;3553;16
s-462;im-181;3;3559;17
s-462;im-300;3;5147;18
s-462;im-130;5;3975;19
s-462;im-164;3;3831;20
s-462;im-266;2;6180;21
s-462;im-303;4;5501;22
s-462;im-095;3;3560;23
s-462;im-249;2;3820;24
s-462;im-230;3;3338;25
s-462;im-005;3;3381;26
s-462;im-173;3;4046;27
s-462;im-133;3;4499;28
s-462;im-062;7;4396;29
s-462;im-006;5;3749;30
s-462;im-213;4;3185;31
s-462;im-302;5;4197;32
s-462;im-052;3;4223;33
s-462;im-215;3;3666;34
s-463;im-174;6;4796;1
s-463;im-292;6;4674;2
s-463;im-195;6;3668;3
s-463;im-237;6;3173;4
s-463;im-041;6;3061;5
s-463;im-080;2;4569;6
s-463;im-081;2;2821;7
s-463;im-046;6;4514;8
s-463;im-018;6;3050;9
s-463;im-052;7;2929;10
s-463;im-030;2;5574;11
s-463;im-096;2;3983;12
s-463;im-202;6;2867;13
s-463;im-261;7;2876;14
s-463;im-160;6;2615;15
s-463;im-303;6;2415;16
s-463;im-008;2;2750;17
s-463;im-102;7;2915;18
s-463;im-270;2;3096;19
s-463;im-137;6;2567;20
s-463;im-251;2;2822;21
s-463;im-302;2;2691;22
s-463;im-301;1;2686;23
s-463;im-207;3;2827;24
s-463;im-089;7;2419;25
s-463;im-006;6;3431;26
s-463;im-070;2;2554;27
s-463;im-209;3;2743;28
s-463;im-304;6;2744;29
s-463;im-009;6;2523;30
s-463;im-269;1;2323;31
s-463;im-190;3;2456;32
s-463;im-165;2;2836;33
s-463;im-214;2;2967;34
s-464;im-006;3;6188;1
s-464;im-229;3;4970;2
s-464;im-026;5;5715;3
s-464;im-302;1;4837;4
s-464;im-276;2;5090;5
s-464;im-303;7;4221;6
s-464;im-092;6;5103;7
s-464;im-023;3;5192;8
s-464;im-174;7;3743;9
s-464;im-168;6;4217;10
s-464;im-205;6;3798;11
s-464;im-224;3;5414;12
s-464;im-166;6;4075;13
s-464;im-104;3;4948;14
s-464;im-186;3;4642;15
s-464;im-251;3;4863;16
s-464;im-049;2;3980;17
s-464;im-304;7;2597;18
s-464;im-068;7;2359;19
s-464;im-278;2;3630;20
s-464;im-069;3;3599;21
s-464;im-267;6;2939;22
s-464;im-136;6;4821;23
s-464;im-272;1;3279;24
s-464;im-192;7;2687;25
s-464;im-099;7;3011;26
s-464;im-210;5;4114;27
s-464;im-150;5;2809;28
s-464;im-077;3;3770;29
s-464;im-109;3;2476;30
s-464;im-019;5;4351;31
s-464;im-206;3;4522;32
s-464;im-301;1;5039;33
s-464;im-052;3;4559;34
s-465;im-199;3;5823;1
s-465;im-016;5;4865;2
s-465;im-033;6;3590;3
s-465;im-032;2;5235;4
s-465;im-147;5;5517;5
s-465;im-035;2;5290;6
s-465;im-257;6;4362;7
s-465;im-076;3;4762;8
s-465;im-302;6;3636;9
s-465;im-159;5;2979;10
s-465;im-268;5;4400;11
s-465;im-145;5;5385;12
s-465;im-061;5;4473;13
s-465;im-234;6;5709;14
s-465;im-167;3;4167;15
s-465;im-304;2;7574;16
s-465;im-018;6;5429;17
s-465;im-130;3;6293;18
s-465;im-005;5;2744;19
s-465;im-140;3;5196;20
s-465;im-101;6;3519;21
s-465;im-303;6;3850;22
s-465;im-282;6;2975;23
s-465;im-301;6;3585;24
s-465;im-286;2;3996;25
s-465;im-058;6;3434;26
s-465;im-160;6;2782;27
s-465;im-188;3;3193;28
s-465;im-217;3;5441;29
s-465;im-226;6;2434;30
s-465;im-037;2;4023;31
s-465;im-244;6;3464;32
s-465;im-203;3;3864;33
s-465;im-299;6;3205;34
s-466;im-301;3;6045;1
s-466;im-123;5;7070;2
s-466;im-214;1;3668;3
s-466;im-130;1;5923;4
s-466;im-199;7;3657;5
s-466;im-219;1;3928;6
s-466;im-076;1;4395;7
s-466;im-254;1;3072;8
s-466;im-302;1;5093;9
s-466;im-060;2;5376;10
s-466;im-285;5;11722;11
s-466;im-103;2;3741;12
s-466;im-002;2;3473;13
s-466;im-035;7;3265;14
s-466;im-280;2;3420;15
s-466;im-272;7;3358;16
s-466;im-243;7;3625;17
s-466;im-164;-1;4128;18
s-466;im-070;7;3019;19
s-466;im-203;7;4223;20
s-466;im-086;1;3059;21
s-466;im-163;2;4377;22
s-466;im-065;6;3254;23
s-466;im-192;7;2886;24
s-466;im-303;7;3210;25
s-466;im-048;2;4351;26
s-466;im-304;7;2783;27
s-466;im-005;2;5360;28
s-466;im-194;6;4397;29
s-466;im-079;6;4823;30
s-466;im-080;2;3312;31
s-466;im-223;6;3092;32
s-466;im-270;1;2864;33
s-466;im-053;-1;27959;34
s-467;im-292;5;8010;1
s-467;im-021;1;8142;2
s-467;im-004;2;9435;3
s-467;im-031;1;4004;4
s-467;im-192;7;3834;5
s-467;im-228;7;8558;6
s-467;im-303;7;3576;7
s-467;im-125;2;4405;8
s-467;im-056;2;3212;9
s-467;im-032;5;6123;10
s-467;im-220;6;4446;11
s-467;im-266;5;5426;12
s-467;im-181;7;3492;13
s-467;im-112;1;5931;14
s-467;im-023;1;4963;15
s-467;im-281;3;4772;16
s-467;im-083;7;3489;17
s-467;im-118;6;4287;18
s-467;im-256;-1;4757;19
s-467;im-185;7;2834;20
s-467;im-221;6;5156;21
s-467;im-003;6;4747;22
s-467;im-302;1;5222;23
s-467;im-189;7;2778;24
s-467;im-301;1;3864;25
s-467;im-073;6;7626;26
s-467;im-249;5;5616;27
s-467;im-008;-1;5760;28
s-467;im-277;4;7922;29
s-467;im-179;7;6197;30
s-467;im-051;6;6885;31
s-467;im-202;5;7474;32
s-467;im-304;6;3829;33
s-467;im-144;1;4987;34
s-468;im-088;1;5706;1
s-468;im-227;2;8251;2
s-468;im-105;5;5861;3
s-468;im-173;6;5595;4
s-468;im-229;7;4039;5
s-468;im-171;6;7443;6
s-468;im-109;2;7370;7
s-468;im-132;2;6110;8
s-468;im-116;1;5568;9
s-468;im-077;3;7963;10
s-468;im-276;2;9447;11
s-468;im-249;5;5076;12
s-468;im-264;3;6485;13
s-468;im-255;6;5764;14
s-468;im-303;7;5863;15
s-468;im-033;-1;5878;16
s-468;im-157;7;5329;17
s-468;im-056;5;6624;18
s-468;im-053;5;5236;19
s-468;im-094;2;6795;20
s-468;im-286;1;5187;21
s-468;im-160;7;5390;22
s-468;im-304;7;3930;23
s-468;im-075;5;6014;24
s-468;im-014;2;5805;25
s-468;im-144;1;4885;26
s-468;im-214;3;5362;27
s-468;im-223;6;4052;28
s-468;im-120;2;5650;29
s-468;im-301;1;4588;30
s-468;im-148;6;6685;31
s-468;im-159;5;4719;32
s-468;im-273;2;4915;33
s-468;im-302;1;5844;34
s-469;im-089;2;3922;1
s-469;im-097;5;3970;2
s-469;im-117;1;3050;3
s-469;im-052;1;3081;4
s-469;im-105;6;3069;5
s-469;im-302;1;3428;6
s-469;im-213;2;3272;7
s-469;im-003;3;4268;8
s-469;im-155;6;3860;9
s-469;im-124;7;2426;10
s-469;im-222;5;2545;11
s-469;im-252;5;2418;12
s-469;im-152;6;3493;13
s-469;im-303;7;3451;14
s-469;im-134;6;3564;15
s-469;im-046;5;4700;16
s-469;im-039;5;4517;17
s-469;im-143;2;4207;18
s-469;im-301;3;4627;19
s-469;im-043;5;3509;20
s-469;im-286;1;2206;21
s-469;im-223;3;3078;22
s-469;im-220;6;3813;23
s-469;im-187;7;3437;24
s-469;im-108;6;3062;25
s-469;im-071;1;3216;26
s-469;im-304;7;2279;27
s-469;im-297;5;4652;28
s-469;im-275;6;5950;29
s-469;im-247;5;2452;30
s-469;im-154;5;2060;31
s-469;im-069;5;5046;32
s-469;im-289;2;4222;33
s-469;im-171;6;4349;34
s-470;im-094;6;3706;1
s-470;im-255;2;6581;2
s-470;im-268;3;3891;3
s-470;im-106;2;4868;4
s-470;im-054;6;4901;5
s-470;im-304;7;4342;6
s-470;im-227;3;5216;7
s-470;im-040;3;4733;8
s-470;im-041;6;4584;9
s-470;im-301;6;5401;10
s-470;im-072;2;5165;11
s-470;im-127;3;5629;12
s-470;im-232;6;5401;13
s-470;im-103;2;6322;14
s-470;im-067;5;5606;15
s-470;im-171;7;4644;16
s-470;im-282;1;4481;17
s-470;im-157;7;3155;18
s-470;im-303;7;3317;19
s-470;im-229;2;4512;20
s-470;im-153;3;5520;21
s-470;im-277;3;5074;22
s-470;im-249;5;4715;23
s-470;im-046;7;4522;24
s-470;im-194;6;4856;25
s-470;im-302;5;5627;26
s-470;im-244;5;5028;27
s-470;im-149;5;5522;28
s-470;im-274;2;4827;29
s-470;im-154;3;5142;30
s-470;im-136;2;4702;31
s-470;im-083;5;3900;32
s-470;im-075;6;4107;33
s-470;im-135;2;6524;34
s-471;im-069;2;5322;1
s-471;im-300;6;5167;2
s-471;im-223;1;6247;3
s-471;im-145;7;7946;4
s-471;im-250;6;5827;5
s-471;im-109;1;4080;6
s-471;im-061;2;3928;7
s-471;im-168;2;4377;8
s-471;im-169;1;4966;9
s-471;im-131;1;5101;10
s-471;im-304;-1;3771;11
s-471;im-043;6;4976;12
s-471;im-014;2;5003;13
s-471;im-068;7;5035;14
s-471;im-111;1;4749;15
s-471;im-015;3;4861;16
s-471;im-263;6;4542;17
s-471;im-233;2;5923;18
s-471;im-258;2;4558;19
s-471;im-007;2;4788;20
s-471;im-303;-1;3785;21
s-471;im-047;1;5007;22
s-471;im-285;5;4491;23
s-471;im-170;3;4813;24
s-471;im-142;3;4477;25
s-471;im-235;3;3732;26
s-471;im-239;5;3958;27
s-471;im-180;-1;5670;28
s-471;im-177;2;3748;29
s-471;im-301;1;4418;30
s-471;im-276;1;3997;31
s-471;im-095;5;4899;32
s-471;im-302;1;4430;33
s-471;im-038;4;9139;34
s-472;im-034;5;6077;1
s-472;im-182;2;5311;2
s-472;im-017;2;5765;3
s-472;im-261;2;7258;4
s-472;im-287;2;9401;5
s-472;im-087;2;6412;6
s-472;im-036;2;5696;7
s-472;im-147;6;5834;8
s-472;im-302;1;6370;9
s-472;im-237;5;6742;10
s-472;im-015;5;5560;11
s-472;im-234;2;5573;12
s-472;im-006;2;5383;13
s-472;im-127;5;5544;14
s-472;im-106;7;4513;15
s-472;im-104;3;5258;16
s-472;im-270;3;4960;17
s-472;im-304;5;3197;18
s-472;im-187;-1;5396;19
s-472;im-233;2;5349;20
s-472;im-026;5;5638;21
s-472;im-180;3;6030;22
s-472;im-301;1;3985;23
s-472;im-056;5;4154;24
s-472;im-250;5;4799;25
s-472;im-299;3;4953;26
s-472;im-123;5;5469;27
s-472;im-207;6;4592;28
s-472;im-185;-1;3131;29
s-472;im-019;2;5000;30
s-472;im-303;6;2974;31
s-472;im-283;3;6157;32
s-472;im-025;5;5042;33
s-472;im-172;-1;1686;34
s-473;im-136;5;5651;1
s-473;im-199;7;4933;2
s-473;im-236;2;4858;3
s-473;im-105;5;3831;4
s-473;im-081;6;5065;5
s-473;im-303;6;4436;6
s-473;im-144;2;6268;7
s-473;im-266;1;3960;8
s-473;im-228;7;4531;9
s-473;im-284;1;3916;10
s-473;im-156;6;4992;11
s-473;im-301;1;9466;12
s-473;im-254;1;6127;13
s-473;im-061;1;4475;14
s-473;im-009;7;4501;15
s-473;im-262;2;5731;16
s-473;im-198;1;4159;17
s-473;im-022;6;4708;18
s-473;im-304;7;3879;19
s-473;im-302;1;4205;20
s-473;im-057;2;3717;21
s-473;im-163;1;6067;22
s-473;im-085;7;4847;23
s-473;im-133;6;4562;24
s-473;im-220;1;3082;25
s-473;im-253;1;3259;26
s-473;im-118;5;4706;27
s-473;im-187;6;3241;28
s-473;im-017;2;4458;29
s-473;im-216;3;5929;30
s-473;im-223;7;5522;31
s-473;im-047;6;3190;32
s-473;im-132;1;3667;33
s-473;im-044;6;5003;34
s-474;im-157;7;5321;1
s-474;im-188;5;5044;2
s-474;im-014;2;8515;3
s-474;im-220;5;4673;4
s-474;im-152;5;4561;5
s-474;im-004;3;4952;6
s-474;im-077;3;5020;7
s-474;im-126;3;4511;8
s-474;im-303;6;5707;9
s-474;im-210;3;4493;10
s-474;im-082;2;5598;11
s-474;im-304;6;5512;12
s-474;im-159;5;4478;13
s-474;im-138;-1;4596;14
s-474;im-096;2;4689;15
s-474;im-098;6;4785;16
s-474;im-301;1;4675;17
s-474;im-008;5;5056;18
s-474;im-114;5;4430;19
s-474;im-255;3;5145;20
s-474;im-033;5;4889;21
s-474;im-268;3;4415;22
s-474;im-263;5;4958;23
s-474;im-001;3;4725;24
s-474;im-009;-1;4812;25
s-474;im-053;3;4527;26
s-474;im-302;1;5047;27
s-474;im-102;3;6499;28
s-474;im-266;3;5680;29
s-474;im-190;5;4618;30
s-474;im-285;3;4509;31
s-474;im-222;3;4328;32
s-474;im-224;5;4403;33
s-474;im-233;2;4626;34
s-475;im-288;2;6918;1
s-475;im-180;6;6528;2
s-475;im-094;6;5784;3
s-475;im-224;-1;13286;4
s-475;im-302;3;5669;5
s-475;im-103;2;4714;6
s-475;im-101;3;4971;7
s-475;im-301;6;4670;8
s-475;im-135;3;5322;9
s-475;im-245;5;4572;10
s-475;im-304;7;4306;11
s-475;im-258;2;4929;12
s-475;im-136;5;4806;13
s-475;im-004;3;5142;14
s-475;im-143;5;4256;15
s-475;im-089;6;5528;16
s-475;im-175;2;3764;17
s-475;im-273;3;4782;18
s-475;im-267;6;5301;19
s-475;im-237;6;3825;20
s-475;im-191;6;4687;21
s-475;im-017;6;4491;22
s-475;im-015;2;4522;23
s-475;im-028;6;5012;24
s-475;im-197;5;4865;25
s-475;im-265;5;3355;26
s-475;im-303;7;2291;27
s-475;im-044;2;4063;28
s-475;im-169;2;4844;29
s-475;im-202;2;3101;30
s-475;im-053;5;3916;31
s-475;im-100;6;2661;32
s-475;im-221;6;4740;33
s-475;im-123;3;2808;34
s-476;im-266;5;4887;1
s-476;im-273;5;3705;2
s-476;im-227;3;3839;3
s-476;im-020;6;3729;4
s-476;im-127;7;3592;5
s-476;im-213;3;4545;6
s-476;im-119;7;2840;7
s-476;im-138;6;3880;8
s-476;im-014;5;3037;9
s-476;im-290;3;2030;10
s-476;im-265;5;2429;11
s-476;im-049;5;3599;12
s-476;im-151;5;3638;13
s-476;im-015;5;3627;14
s-476;im-304;7;2699;15
s-476;im-011;5;3210;16
s-476;im-302;5;3975;17
s-476;im-204;6;3747;18
s-476;im-012;7;2068;19
s-476;im-243;5;1905;20
s-476;im-139;2;2852;21
s-476;im-278;3;2572;22
s-476;im-301;3;3581;23
s-476;im-070;5;1924;24
s-476;im-177;5;3190;25
s-476;im-147;7;2414;26
s-476;im-192;5;2603;27
s-476;im-137;2;2789;28
s-476;im-096;3;2260;29
s-476;im-195;6;4701;30
s-476;im-303;7;3027;31
s-476;im-232;6;3781;32
s-476;im-190;7;2913;33
s-476;im-021;7;2756;34
s-477;im-152;7;7933;1
s-477;im-218;1;6121;2
s-477;im-235;5;7534;3
s-477;im-118;2;14043;4
s-477;im-141;7;5693;5
s-477;im-151;5;14126;6
s-477;im-203;2;6936;7
s-477;im-113;6;5876;8
s-477;im-164;2;9890;9
s-477;im-003;1;6480;10
s-477;im-144;1;5281;11
s-477;im-270;3;6225;12
s-477;im-290;1;6417;13
s-477;im-301;6;4565;14
s-477;im-185;7;7089;15
s-477;im-091;5;5284;16
s-477;im-261;2;9931;17
s-477;im-226;6;8237;18
s-477;im-012;3;6205;19
s-477;im-111;1;5409;20
s-477;im-122;6;6634;21
s-477;im-304;7;5513;22
s-477;im-039;3;8350;23
s-477;im-010;6;5935;24
s-477;im-267;7;5740;25
s-477;im-001;6;7629;26
s-477;im-303;3;11121;27
s-477;im-102;2;8297;28
s-477;im-192;6;6515;29
s-477;im-230;1;6803;30
s-477;im-081;3;7416;31
s-477;im-126;6;10655;32
s-477;im-302;3;4971;33
s-477;im-289;1;7471;34
s-478;im-025;5;7019;1
s-478;im-210;7;5077;2
s-478;im-088;2;8286;3
s-478;im-150;6;5368;4
s-478;im-161;6;5820;5
s-478;im-301;2;9842;6
s-478;im-024;1;5026;7
s-478;im-072;2;5502;8
s-478;im-067;2;7189;9
s-478;im-299;2;10742;10
s-478;im-146;2;6018;11
s-478;im-249;7;5682;12
s-478;im-100;6;6776;13
s-478;im-285;-1;4061;14
s-478;im-199;4;6646;15
s-478;im-304;7;4584;16
s-478;im-097;6;5461;17
s-478;im-250;5;6625;18
s-478;im-071;3;5839;19
s-478;im-188;6;6380;20
s-478;im-260;2;5545;21
s-478;im-166;6;6151;22
s-478;im-044;2;8997;23
s-478;im-016;5;6126;24
s-478;im-106;2;8754;25
s-478;im-302;3;6042;26
s-478;im-151;5;5836;27
s-478;im-246;5;6689;28
s-478;im-261;7;7153;29
s-478;im-297;3;5607;30
s-478;im-051;2;5492;31
s-478;im-303;7;4269;32
s-478;im-214;2;5231;33
s-478;im-126;3;4737;34
s-479;im-128;2;2829;1
s-479;im-303;7;2300;2
s-479;im-295;5;2938;3
s-479;im-247;5;3860;4
s-479;im-028;5;2975;5
s-479;im-018;6;4407;6
s-479;im-059;1;2474;7
s-479;im-304;7;2374;8
s-479;im-165;5;3077;9
s-479;im-301;1;2445;10
s-479;im-272;2;2752;11
s-479;im-226;3;3837;12
s-479;im-249;5;4999;13
s-479;im-003;2;2809;14
s-479;im-087;1;2821;15
s-479;im-104;2;2818;16
s-479;im-110;5;4031;17
s-479;im-302;3;3821;18
s-479;im-051;1;2856;19
s-479;im-032;6;5320;20
s-479;im-217;7;4942;21
s-479;im-199;6;4155;22
s-479;im-269;2;3216;23
s-479;im-265;5;2173;24
s-479;im-123;2;4282;25
s-479;im-020;1;4912;26
s-479;im-152;7;2909;27
s-479;im-237;2;3053;28
s-479;im-114;1;3580;29
s-479;im-273;3;4253;30
s-479;im-067;2;3323;31
s-479;im-163;6;3682;32
s-479;im-169;7;4109;33
s-479;im-022;3;5148;34
s-480;im-079;7;6592;1
s-480;im-093;6;6374;2
s-480;im-165;5;6813;3
s-480;im-118;2;5339;4
s-480;im-027;5;7546;5
s-480;im-050;2;6307;6
s-480;im-269;1;5673;7
s-480;im-186;4;8624;8
s-480;im-219;1;5903;9
s-480;im-296;2;5751;10
s-480;im-295;6;6196;11
s-480;im-301;2;7178;12
s-480;im-068;6;5995;13
s-480;im-051;2;5821;14
s-480;im-098;5;8401;15
s-480;im-179;1;6122;16
s-480;im-271;2;6399;17
s-480;im-302;1;6093;18
s-480;im-203;2;5571;19
s-480;im-207;6;7103;20
s-480;im-141;6;6355;21
s-480;im-299;3;7574;22
s-480;im-145;5;6909;23
s-480;im-182;7;6560;24
s-480;im-059;6;5853;25
s-480;im-303;7;5400;26
s-480;im-304;7;5035;27
s-480;im-052;2;7794;28
s-480;im-084;1;6400;29
s-480;im-169;7;4738;30
s-480;im-131;7;5024;31
s-480;im-213;2;7570;32
s-480;im-030;6;5294;33
s-480;im-218;6;8284;34
s-481;im-092;5;17244;1
s-481;im-301;6;12780;2
s-481;im-282;1;7668;3
s-481;im-056;5;11386;4
s-481;im-304;7;8673;5
s-481;im-173;7;9838;6
s-481;im-071;6;30603;7
s-481;im-054;6;6967;8
s-481;im-040;5;14782;9
s-481;im-302;6;7052;10
s-481;im-035;6;5662;11
s-481;im-159;5;6139;12
s-481;im-107;5;6798;13
s-481;im-246;3;24083;14
s-481;im-019;2;11536;15
s-481;im-086;1;5492;16
s-481;im-011;3;8630;17
s-481;im-060;3;6217;18
s-481;im-175;3;6900;19
s-481;im-094;1;6025;20
s-481;im-203;1;5751;21
s-481;im-299;2;6047;22
s-481;im-235;6;5266;23
s-481;im-270;1;6368;24
s-481;im-143;6;6217;25
s-481;im-190;5;5961;26
s-481;im-222;2;6188;27
s-481;im-082;3;6325;28
s-481;im-172;7;6142;29
s-481;im-098;6;5173;30
s-481;im-242;6;6339;31
s-481;im-277;1;26861;32
s-481;im-296;2;4872;33
s-481;im-303;7;7662;34
s-482;im-287;2;9198;1
s-482;im-215;7;6906;2
s-482;im-302;6;7075;3
s-482;im-094;3;6560;4
s-482;im-045;2;7530;5
s-482;im-241;2;5878;6
s-482;im-026;2;5579;7
s-482;im-304;7;4978;8
s-482;im-201;2;5871;9
s-482;im-020;5;6462;10
s-482;im-074;3;6240;11
s-482;im-133;7;5426;12
s-482;im-301;5;7838;13
s-482;im-282;3;5977;14
s-482;im-049;2;5553;15
s-482;im-221;7;5579;16
s-482;im-188;5;6004;17
s-482;im-194;7;5287;18
s-482;im-116;5;5986;19
s-482;im-179;6;8163;20
s-482;im-174;-1;553;21
s-482;im-176;6;8764;22
s-482;im-303;7;6498;23
s-482;im-290;1;5458;24
s-482;im-267;6;6945;25
s-482;im-057;2;6248;26
s-482;im-046;3;6145;27
s-482;im-299;2;6220;28
s-482;im-032;2;5928;29
s-482;im-036;2;5441;30
